timestamp_utc,pv_kw,load_kw,planned_grid_import_kw,planned_battery_charge_kw,planned_battery_discharge_kw,planned_battery_action_kw,planned_pv_curtailment_kw,planned_soc_kwh,planned_soc_next_kwh
2024-05-25 15:30:00+00:00,6.927,5.605,0.000,1.322,0.000,1.322,0.000,35.909,36.227
2024-05-25 15:45:00+00:00,7.583,5.380,0.000,2.203,0.000,2.203,0.000,36.227,36.755
2024-05-25 16:00:00+00:00,16.016,5.100,0.000,10.916,0.000,10.916,0.000,36.755,39.375
2024-05-25 16:15:00+00:00,16.893,5.330,0.000,11.563,0.000,11.563,0.000,39.375,42.150
2024-05-25 16:30:00+00:00,13.662,5.650,0.000,8.012,0.000,8.012,0.000,42.150,44.073
2024-05-25 16:45:00+00:00,13.447,5.470,0.000,7.977,0.000,7.977,0.000,44.073,45.988
2024-05-25 17:00:00+00:00,9.784,5.230,0.000,4.554,0.000,4.554,0.000,45.988,47.081
2024-05-25 17:15:00+00:00,5.042,4.950,0.000,0.092,0.000,0.092,0.000,47.081,47.103
2024-05-25 17:30:00+00:00,4.972,5.425,0.000,0.000,0.453,-0.453,0.000,47.103,46.985
2024-05-25 17:45:00+00:00,4.314,5.545,0.000,0.000,1.231,-1.231,0.000,46.985,46.664
2024-05-25 18:00:00+00:00,4.147,5.300,0.000,0.000,1.153,-1.153,0.000,46.664,46.364
2024-05-25 18:15:00+00:00,2.570,5.235,0.000,0.000,2.665,-2.665,0.000,46.364,45.670
2024-05-25 18:30:00+00:00,1.270,5.350,0.000,0.000,4.080,-4.080,0.000,45.670,44.607
2024-05-25 18:45:00+00:00,0.207,5.825,0.000,0.000,5.618,-5.618,0.000,44.607,43.144
2024-05-25 19:00:00+00:00,0.000,4.965,0.000,0.000,4.965,-4.965,0.000,43.144,41.851
2024-05-25 19:15:00+00:00,0.000,4.965,0.000,0.000,4.965,-4.965,0.000,41.851,40.558
2024-05-25 19:30:00+00:00,0.000,4.880,0.000,0.000,4.880,-4.880,0.000,40.558,39.288
2024-05-25 19:45:00+00:00,0.000,5.335,0.000,0.000,5.335,-5.335,0.000,39.288,37.898
2024-05-25 20:00:00+00:00,0.000,5.310,0.000,0.000,5.310,-5.310,0.000,37.898,36.516
2024-05-25 20:15:00+00:00,0.000,5.280,0.000,0.000,5.280,-5.280,0.000,36.516,35.141
2024-05-25 20:30:00+00:00,0.000,5.230,0.000,0.000,5.230,-5.230,0.000,35.141,33.779
2024-05-25 20:45:00+00:00,0.000,5.595,0.000,0.000,5.595,-5.595,0.000,33.779,32.321
2024-05-25 21:00:00+00:00,0.000,6.290,0.000,0.000,6.290,-6.290,0.000,32.321,30.683
2024-05-25 21:15:00+00:00,0.000,5.395,0.000,0.000,5.395,-5.395,0.000,30.683,29.279
2024-05-25 21:30:00+00:00,0.000,5.640,0.000,0.000,5.640,-5.640,0.000,29.279,27.810
2024-05-25 21:45:00+00:00,0.000,5.475,0.000,0.000,5.475,-5.475,0.000,27.810,26.384
2024-05-25 22:00:00+00:00,0.000,5.175,0.000,0.000,5.175,-5.175,0.000,26.384,25.036
2024-05-25 22:15:00+00:00,0.000,4.830,0.000,0.000,4.830,-4.830,0.000,25.036,23.779
2024-05-25 22:30:00+00:00,0.000,5.165,0.000,0.000,5.165,-5.165,0.000,23.779,22.433
2024-05-25 22:45:00+00:00,0.000,5.075,0.000,0.000,5.075,-5.075,0.000,22.433,21.112
2024-05-25 23:00:00+00:00,0.000,5.615,0.000,0.000,5.615,-5.615,0.000,21.112,19.650
2024-05-25 23:15:00+00:00,0.000,5.575,0.000,0.000,5.575,-5.575,0.000,19.650,18.198
2024-05-25 23:30:00+00:00,0.000,5.850,0.000,0.000,5.850,-5.850,0.000,18.198,16.674
2024-05-25 23:45:00+00:00,0.000,6.175,0.000,0.000,6.175,-6.175,0.000,16.674,15.066
2024-05-26 00:00:00+00:00,0.000,5.425,0.000,0.000,5.425,-5.425,0.000,15.066,13.654
2024-05-26 00:15:00+00:00,0.000,4.620,0.000,0.000,4.620,-4.620,0.000,13.654,12.450
2024-05-26 00:30:00+00:00,0.000,4.885,0.000,0.000,4.885,-4.885,0.000,12.450,11.178
2024-05-26 00:45:00+00:00,0.000,4.890,0.000,0.000,4.890,-4.890,0.000,11.178,9.905
2024-05-26 01:00:00+00:00,0.000,4.130,0.000,0.000,4.130,-4.130,0.000,9.905,8.829
2024-05-26 01:15:00+00:00,0.000,4.420,0.000,0.000,4.420,-4.420,0.000,8.829,7.678
2024-05-26 01:30:00+00:00,0.000,3.805,0.000,0.000,3.805,-3.805,0.000,7.678,6.687
2024-05-26 01:45:00+00:00,0.000,4.075,0.000,0.000,4.075,-4.075,0.000,6.687,5.626
2024-05-26 02:00:00+00:00,0.000,4.255,0.000,0.000,4.255,-4.255,0.000,5.626,4.518
2024-05-26 02:15:00+00:00,0.000,4.015,0.000,0.000,4.015,-4.015,0.000,4.518,3.473
2024-05-26 02:30:00+00:00,0.000,5.480,1.665,0.000,3.815,-3.815,0.000,3.473,2.479
2024-05-26 02:45:00+00:00,0.000,5.160,5.160,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 03:00:00+00:00,0.000,3.575,3.575,0.000,0.000,0.000,0.000,2.479,2.479
2024-05-26 03:15:00+00:00,0.000,3.705,3.705,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 03:30:00+00:00,0.000,3.765,3.765,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 03:45:00+00:00,0.057,3.385,3.328,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 04:00:00+00:00,0.345,3.435,3.090,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 04:15:00+00:00,0.804,3.080,2.276,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 04:30:00+00:00,1.192,2.360,1.168,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 04:45:00+00:00,1.961,2.305,0.344,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-26 05:00:00+00:00,2.942,1.945,0.000,0.000,0.000,0.000,0.997,2.479,2.479
2024-05-26 05:15:00+00:00,4.376,1.890,0.000,0.000,0.000,0.000,2.486,2.479,2.479
2024-05-26 05:30:00+00:00,6.714,1.740,0.000,0.000,0.000,0.000,4.974,2.479,2.479
2024-05-26 05:45:00+00:00,9.628,1.455,0.000,0.000,0.000,0.000,8.173,2.479,2.479
2024-05-26 06:00:00+00:00,11.883,1.390,0.000,0.000,0.000,0.000,10.493,2.479,2.479
2024-05-26 06:15:00+00:00,14.467,1.585,0.000,0.000,0.000,0.000,12.882,2.479,2.479
2024-05-26 06:30:00+00:00,17.072,1.460,0.000,0.000,0.000,0.000,15.612,2.479,2.479
2024-05-26 06:45:00+00:00,18.633,1.640,0.000,0.000,0.000,0.000,16.993,2.479,2.479
2024-05-26 07:00:00+00:00,20.900,1.610,0.000,0.000,0.000,0.000,19.290,2.479,2.479
2024-05-26 07:15:00+00:00,23.548,4.020,0.000,0.000,0.000,0.000,19.528,2.479,2.479
2024-05-26 07:30:00+00:00,26.042,3.550,0.000,0.000,0.000,0.000,22.492,2.479,2.479
2024-05-26 07:45:00+00:00,28.486,3.015,0.000,0.000,0.000,0.000,25.471,2.479,2.479
2024-05-26 08:00:00+00:00,30.624,3.775,0.000,0.000,0.000,0.000,26.849,2.479,2.479
2024-05-26 08:15:00+00:00,32.915,4.560,0.000,0.000,0.000,0.000,28.355,2.479,2.479
2024-05-26 08:30:00+00:00,33.997,3.940,0.000,0.000,0.000,0.000,30.057,2.479,2.479
2024-05-26 08:45:00+00:00,35.647,3.865,0.000,0.000,0.000,0.000,31.782,2.479,2.479
2024-05-26 09:00:00+00:00,37.233,3.710,0.000,0.000,0.000,0.000,33.523,2.479,2.479
2024-05-26 09:15:00+00:00,39.047,4.480,0.000,0.000,0.000,0.000,34.567,2.479,2.479
2024-05-26 09:30:00+00:00,39.755,5.235,0.000,0.000,0.000,0.000,34.520,2.479,2.479
2024-05-26 09:45:00+00:00,42.117,5.180,0.000,0.000,0.000,0.000,36.937,2.479,2.479
2024-05-26 10:00:00+00:00,43.102,5.350,0.000,0.000,0.000,0.000,37.752,2.479,2.479
2024-05-26 10:15:00+00:00,43.940,5.445,0.000,0.000,0.000,0.000,38.495,2.479,2.479
2024-05-26 10:30:00+00:00,44.704,5.915,0.000,0.000,0.000,0.000,38.789,2.479,2.479
2024-05-26 10:45:00+00:00,46.129,6.670,0.000,0.000,0.000,0.000,39.459,2.479,2.479
2024-05-26 11:00:00+00:00,45.824,5.650,0.000,0.000,0.000,0.000,40.174,2.479,2.479
2024-05-26 11:15:00+00:00,39.789,4.755,0.000,0.000,0.000,0.000,35.034,2.479,2.479
2024-05-26 11:30:00+00:00,43.937,5.235,0.000,0.000,0.000,0.000,38.702,2.479,2.479
2024-05-26 11:45:00+00:00,44.498,4.950,0.000,0.000,0.000,0.000,39.548,2.479,2.479
2024-05-26 12:00:00+00:00,39.066,5.330,0.000,0.000,0.000,0.000,33.736,2.479,2.479
2024-05-26 12:15:00+00:00,33.416,4.900,0.000,0.000,0.000,0.000,28.516,2.479,2.479
2024-05-26 12:30:00+00:00,29.412,5.500,0.000,0.000,0.000,0.000,23.912,2.479,2.479
2024-05-26 12:45:00+00:00,45.004,5.000,0.000,1.575,0.000,1.575,38.429,2.479,2.857
2024-05-26 13:00:00+00:00,38.714,5.155,0.000,0.000,0.000,0.000,33.559,2.857,2.857
2024-05-26 13:15:00+00:00,21.044,5.130,0.000,15.914,0.000,15.914,0.000,2.857,6.676
2024-05-26 13:30:00+00:00,30.456,5.180,0.000,25.276,0.000,25.276,0.000,6.676,12.743
2024-05-26 13:45:00+00:00,12.425,5.050,0.000,7.375,0.000,7.375,0.000,12.743,14.513
2024-05-26 14:00:00+00:00,12.430,4.905,0.000,7.525,0.000,7.525,0.000,14.513,16.319
2024-05-26 14:15:00+00:00,15.025,5.150,0.000,9.875,0.000,9.875,0.000,16.319,18.689
2024-05-26 14:30:00+00:00,19.894,5.555,0.000,14.339,0.000,14.339,0.000,18.689,22.130
2024-05-26 14:45:00+00:00,22.150,5.430,0.000,16.720,0.000,16.720,0.000,22.130,26.143
2024-05-26 15:00:00+00:00,14.132,5.155,0.000,8.977,0.000,8.977,0.000,26.143,28.297
2024-05-26 15:15:00+00:00,10.432,5.195,0.000,5.237,0.000,5.237,0.000,28.297,29.554
2024-05-26 15:30:00+00:00,20.946,5.335,0.000,15.611,0.000,15.611,0.000,29.554,33.301
2024-05-26 15:45:00+00:00,22.848,5.355,0.000,17.493,0.000,17.493,0.000,33.301,37.499
2024-05-26 16:00:00+00:00,21.688,5.440,0.000,16.248,0.000,16.248,0.000,37.499,41.399
2024-05-26 16:15:00+00:00,17.521,5.770,0.000,11.751,0.000,11.751,0.000,41.399,44.219
2024-05-26 16:30:00+00:00,12.311,5.055,0.000,7.256,0.000,7.256,0.000,44.219,45.961
2024-05-26 16:45:00+00:00,9.838,5.080,0.000,4.758,0.000,4.758,0.000,45.961,47.103
2024-05-26 17:00:00+00:00,4.712,5.245,0.000,0.000,0.533,-0.533,0.000,47.103,46.964
2024-05-26 17:15:00+00:00,4.269,5.530,0.000,0.000,1.261,-1.261,0.000,46.964,46.635
2024-05-26 17:30:00+00:00,4.232,5.165,0.000,0.000,0.933,-0.933,0.000,46.635,46.392
2024-05-26 17:45:00+00:00,3.260,5.165,0.000,0.000,1.905,-1.905,0.000,46.392,45.896
2024-05-26 18:00:00+00:00,1.998,5.375,0.000,0.000,3.377,-3.377,0.000,45.896,45.017
2024-05-26 18:15:00+00:00,1.100,5.550,0.000,0.000,4.450,-4.450,0.000,45.017,43.858
2024-05-26 18:30:00+00:00,0.710,5.770,0.000,0.000,5.060,-5.060,0.000,43.858,42.540
2024-05-26 18:45:00+00:00,0.159,5.220,0.000,0.000,5.061,-5.061,0.000,42.540,41.222
2024-05-26 19:00:00+00:00,0.003,5.280,0.000,0.000,5.277,-5.277,0.000,41.222,39.848
2024-05-26 19:15:00+00:00,0.000,5.100,0.000,0.000,5.100,-5.100,0.000,39.848,38.520
2024-05-26 19:30:00+00:00,0.000,5.180,0.000,0.000,5.180,-5.180,0.000,38.520,37.171
2024-05-26 19:45:00+00:00,0.000,4.985,0.000,0.000,4.985,-4.985,0.000,37.171,35.873
2024-05-26 20:00:00+00:00,0.000,4.870,0.000,0.000,4.870,-4.870,0.000,35.873,34.605
2024-05-26 20:15:00+00:00,0.000,4.920,0.000,0.000,4.920,-4.920,0.000,34.605,33.323
2024-05-26 20:30:00+00:00,0.000,5.380,0.000,0.000,5.380,-5.380,0.000,33.323,31.922
2024-05-26 20:45:00+00:00,0.000,5.520,0.000,0.000,5.520,-5.520,0.000,31.922,30.485
2024-05-26 21:00:00+00:00,0.000,5.385,0.000,0.000,5.385,-5.385,0.000,30.485,29.083
2024-05-26 21:15:00+00:00,0.000,6.135,0.000,0.000,6.135,-6.135,0.000,29.083,27.485
2024-05-26 21:30:00+00:00,0.000,5.225,0.000,0.000,5.225,-5.225,0.000,27.485,26.124
2024-05-26 21:45:00+00:00,0.000,5.360,0.000,0.000,5.360,-5.360,0.000,26.124,24.728
2024-05-26 22:00:00+00:00,0.000,5.665,0.000,0.000,5.665,-5.665,0.000,24.728,23.253
2024-05-26 22:15:00+00:00,0.000,5.445,0.000,0.000,5.445,-5.445,0.000,23.253,21.835
2024-05-26 22:30:00+00:00,0.000,5.800,0.000,0.000,5.800,-5.800,0.000,21.835,20.325
2024-05-26 22:45:00+00:00,0.000,5.285,0.000,0.000,5.285,-5.285,0.000,20.325,18.948
2024-05-26 23:00:00+00:00,0.000,5.335,0.000,0.000,5.335,-5.335,0.000,18.948,17.559
2024-05-26 23:15:00+00:00,0.000,5.400,0.000,0.000,5.400,-5.400,0.000,17.559,16.153
2024-05-26 23:30:00+00:00,0.000,5.890,0.000,0.000,5.890,-5.890,0.000,16.153,14.619
2024-05-26 23:45:00+00:00,0.000,5.895,0.000,0.000,5.895,-5.895,0.000,14.619,13.084
2024-05-27 00:00:00+00:00,0.000,5.005,0.000,0.000,5.005,-5.005,0.000,13.084,11.780
2024-05-27 00:15:00+00:00,0.000,4.205,0.000,0.000,4.205,-4.205,0.000,11.780,10.685
2024-05-27 00:30:00+00:00,0.000,4.035,0.000,0.000,4.035,-4.035,0.000,10.685,9.635
2024-05-27 00:45:00+00:00,0.000,4.375,0.000,0.000,4.375,-4.375,0.000,9.635,8.495
2024-05-27 01:00:00+00:00,0.000,4.470,0.000,0.000,4.470,-4.470,0.000,8.495,7.331
2024-05-27 01:15:00+00:00,0.000,4.345,0.000,0.000,4.345,-4.345,0.000,7.331,6.200
2024-05-27 01:30:00+00:00,0.000,4.160,0.000,0.000,4.160,-4.160,0.000,6.200,5.116
2024-05-27 01:45:00+00:00,0.000,4.305,0.000,0.000,4.305,-4.305,0.000,5.116,3.995
2024-05-27 02:00:00+00:00,0.000,3.745,0.000,0.000,3.745,-3.745,0.000,3.995,3.020
2024-05-27 02:15:00+00:00,0.000,3.560,1.483,0.000,2.077,-2.077,0.000,3.020,2.479
2024-05-27 02:30:00+00:00,0.000,4.495,4.495,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 02:45:00+00:00,0.000,4.795,4.795,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 03:00:00+00:00,0.000,4.320,4.320,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 03:15:00+00:00,0.000,4.060,4.060,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 03:30:00+00:00,0.000,3.465,3.465,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 03:45:00+00:00,0.000,3.235,3.235,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 04:00:00+00:00,0.211,2.545,2.334,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 04:15:00+00:00,0.694,1.765,1.071,0.000,0.000,0.000,0.000,2.479,2.479
2024-05-27 04:30:00+00:00,0.442,2.390,1.948,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 04:45:00+00:00,1.048,2.155,1.107,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 05:00:00+00:00,1.250,2.185,0.935,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 05:15:00+00:00,1.753,2.120,0.367,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-27 05:30:00+00:00,3.799,2.190,0.000,0.000,0.000,0.000,1.609,2.479,2.479
2024-05-27 05:45:00+00:00,6.805,1.730,0.000,0.000,0.000,0.000,5.075,2.479,2.479
2024-05-27 06:00:00+00:00,5.369,1.725,0.000,0.000,0.000,0.000,3.644,2.479,2.479
2024-05-27 06:15:00+00:00,5.638,1.560,0.000,0.000,0.000,0.000,4.078,2.479,2.479
2024-05-27 06:30:00+00:00,6.445,1.855,0.000,0.000,0.000,0.000,4.590,2.479,2.479
2024-05-27 06:45:00+00:00,6.561,2.135,0.000,0.000,0.000,0.000,4.426,2.479,2.479
2024-05-27 07:00:00+00:00,6.418,1.455,0.000,0.000,0.000,0.000,4.963,2.479,2.479
2024-05-27 07:15:00+00:00,7.780,3.435,0.000,0.000,0.000,0.000,4.345,2.479,2.479
2024-05-27 07:30:00+00:00,10.477,6.490,0.000,0.000,0.000,0.000,3.987,2.479,2.479
2024-05-27 07:45:00+00:00,11.095,5.020,0.000,0.000,0.000,0.000,6.075,2.479,2.479
2024-05-27 08:00:00+00:00,11.806,5.385,0.000,0.000,0.000,0.000,6.421,2.479,2.479
2024-05-27 08:15:00+00:00,18.766,5.290,0.000,0.000,0.000,0.000,13.476,2.479,2.479
2024-05-27 08:30:00+00:00,21.230,5.600,0.000,0.000,0.000,0.000,15.630,2.479,2.479
2024-05-27 08:45:00+00:00,21.436,5.620,0.000,0.000,0.000,0.000,15.816,2.479,2.479
2024-05-27 09:00:00+00:00,15.004,5.115,0.000,0.000,0.000,0.000,9.889,2.479,2.479
2024-05-27 09:15:00+00:00,17.092,5.230,0.000,0.000,0.000,0.000,11.862,2.479,2.479
2024-05-27 09:30:00+00:00,16.239,5.095,0.000,0.000,0.000,0.000,11.144,2.479,2.479
2024-05-27 09:45:00+00:00,17.359,5.165,0.000,0.000,0.000,0.000,12.194,2.479,2.479
2024-05-27 10:00:00+00:00,13.496,5.345,0.000,0.000,0.000,0.000,8.151,2.479,2.479
2024-05-27 10:15:00+00:00,9.688,5.255,0.000,0.000,0.000,0.000,4.433,2.479,2.479
2024-05-27 10:30:00+00:00,10.491,5.225,0.000,0.000,0.000,0.000,5.266,2.479,2.479
2024-05-27 10:45:00+00:00,15.415,5.375,0.000,0.000,0.000,0.000,10.040,2.479,2.479
2024-05-27 11:00:00+00:00,24.695,5.260,0.000,0.000,0.000,0.000,19.435,2.479,2.479
2024-05-27 11:15:00+00:00,35.408,4.830,0.000,0.000,0.000,0.000,30.578,2.479,2.479
2024-05-27 11:30:00+00:00,39.851,5.045,0.000,0.000,0.000,0.000,34.806,2.479,2.479
2024-05-27 11:45:00+00:00,45.389,5.290,0.000,0.000,0.000,0.000,40.099,2.479,2.479
2024-05-27 12:00:00+00:00,29.709,4.975,0.000,0.000,0.000,0.000,24.734,2.479,2.479
2024-05-27 12:15:00+00:00,22.357,5.070,0.000,0.000,0.000,0.000,17.287,2.479,2.479
2024-05-27 12:30:00+00:00,19.395,5.255,0.000,0.000,0.000,0.000,14.140,2.479,2.479
2024-05-27 12:45:00+00:00,18.236,5.080,0.000,0.000,0.000,0.000,13.156,2.479,2.479
2024-05-27 13:00:00+00:00,18.866,5.195,0.000,0.000,0.000,0.000,13.671,2.479,2.479
2024-05-27 13:15:00+00:00,22.604,4.830,0.000,17.774,0.000,17.774,0.000,2.479,6.745
2024-05-27 13:30:00+00:00,28.764,4.770,0.000,2.744,0.000,2.744,21.249,6.745,7.404
2024-05-27 13:45:00+00:00,37.800,5.165,0.000,32.635,0.000,32.635,0.000,7.404,15.236
2024-05-27 14:00:00+00:00,35.947,5.295,0.000,30.652,0.000,30.652,0.000,15.236,22.592
2024-05-27 14:15:00+00:00,14.938,5.425,0.000,9.513,0.000,9.513,0.000,22.592,24.875
2024-05-27 14:30:00+00:00,12.833,5.050,0.000,7.783,0.000,7.783,0.000,24.875,26.743
2024-05-27 14:45:00+00:00,32.029,5.320,0.000,26.709,0.000,26.709,0.000,26.743,33.153
2024-05-27 15:00:00+00:00,31.267,5.150,0.000,26.117,0.000,26.117,0.000,33.153,39.422
2024-05-27 15:15:00+00:00,23.189,5.795,0.000,17.394,0.000,17.394,0.000,39.422,43.596
2024-05-27 15:30:00+00:00,20.581,5.970,0.000,14.611,0.000,14.611,0.000,43.596,47.103
2024-05-27 15:45:00+00:00,5.557,5.595,0.000,0.000,0.038,-0.038,0.000,47.103,47.093
2024-05-27 16:00:00+00:00,3.975,5.760,0.000,0.000,1.785,-1.785,0.000,47.093,46.628
2024-05-27 16:15:00+00:00,1.848,5.790,0.000,0.000,3.942,-3.942,0.000,46.628,45.602
2024-05-27 16:30:00+00:00,0.905,5.605,0.000,0.000,4.700,-4.700,0.000,45.602,44.378
2024-05-27 16:45:00+00:00,0.232,5.705,0.000,0.000,5.473,-5.473,0.000,44.378,42.952
2024-05-27 17:00:00+00:00,0.027,5.620,0.000,0.000,5.593,-5.593,0.000,42.952,41.496
2024-05-27 17:15:00+00:00,0.000,5.760,0.000,0.000,5.760,-5.760,0.000,41.496,39.996
2024-05-27 17:30:00+00:00,0.000,6.265,0.000,0.000,6.265,-6.265,0.000,39.996,38.364
2024-05-27 17:45:00+00:00,0.000,5.415,0.000,0.000,5.415,-5.415,0.000,38.364,36.954
2024-05-27 18:00:00+00:00,0.000,5.345,0.000,0.000,5.345,-5.345,0.000,36.954,35.562
2024-05-27 18:15:00+00:00,0.000,5.445,0.000,0.000,5.445,-5.445,0.000,35.562,34.144
2024-05-27 18:30:00+00:00,0.000,5.765,0.000,0.000,5.765,-5.765,0.000,34.144,32.643
2024-05-27 18:45:00+00:00,0.000,5.335,0.000,0.000,5.335,-5.335,0.000,32.643,31.254
2024-05-27 19:00:00+00:00,0.000,5.345,0.000,0.000,5.345,-5.345,0.000,31.254,29.862
2024-05-27 19:15:00+00:00,0.000,5.465,0.000,0.000,5.465,-5.465,0.000,29.862,28.439
2024-05-27 19:30:00+00:00,0.000,5.465,0.000,0.000,5.465,-5.465,0.000,28.439,27.015
2024-05-27 19:45:00+00:00,0.000,6.100,0.000,0.000,6.100,-6.100,0.000,27.015,25.427
2024-05-27 20:00:00+00:00,0.000,5.765,0.000,0.000,5.765,-5.765,0.000,25.427,23.926
2024-05-27 20:15:00+00:00,0.000,5.765,0.000,0.000,5.765,-5.765,0.000,23.926,22.424
2024-05-27 20:30:00+00:00,0.000,6.120,0.000,0.000,6.120,-6.120,0.000,22.424,20.831
2024-05-27 20:45:00+00:00,0.000,6.740,0.000,0.000,6.740,-6.740,0.000,20.831,19.075
2024-05-27 21:00:00+00:00,0.000,6.085,0.000,0.000,6.085,-6.085,0.000,19.075,17.491
2024-05-27 21:15:00+00:00,0.000,5.880,0.000,0.000,5.880,-5.880,0.000,17.491,15.959
2024-05-27 21:30:00+00:00,0.000,6.165,0.000,0.000,6.165,-6.165,0.000,15.959,14.354
2024-05-27 21:45:00+00:00,0.000,5.810,0.000,0.000,5.810,-5.810,0.000,14.354,12.841
2024-05-27 22:00:00+00:00,0.000,5.285,0.000,0.000,5.285,-5.285,0.000,12.841,11.465
2024-05-27 22:15:00+00:00,0.000,4.660,0.000,0.000,4.660,-4.660,0.000,11.465,10.251
2024-05-27 22:30:00+00:00,0.000,5.170,0.000,0.000,5.170,-5.170,0.000,10.251,8.905
2024-05-27 22:45:00+00:00,0.000,4.520,0.000,0.000,4.520,-4.520,0.000,8.905,7.728
2024-05-27 23:00:00+00:00,0.000,4.335,0.000,0.000,4.335,-4.335,0.000,7.728,6.599
2024-05-27 23:15:00+00:00,0.000,3.535,0.000,0.000,3.535,-3.535,0.000,6.599,5.678
2024-05-27 23:30:00+00:00,0.000,3.485,0.000,0.000,3.485,-3.485,0.000,5.678,4.771
2024-05-27 23:45:00+00:00,0.000,2.805,0.000,0.000,2.805,-2.805,0.000,4.771,4.040
2024-05-28 00:00:00+00:00,0.000,3.175,0.000,0.000,3.175,-3.175,0.000,4.040,3.213
2024-05-28 00:15:00+00:00,0.000,1.725,0.000,0.000,1.725,-1.725,0.000,3.213,2.764
2024-05-28 00:30:00+00:00,0.000,1.290,0.196,0.000,1.094,-1.094,0.000,2.764,2.479
2024-05-28 00:45:00+00:00,0.000,1.410,1.410,0.000,0.000,0.000,0.000,2.479,2.479
2024-05-28 01:00:00+00:00,0.000,1.360,1.360,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 01:15:00+00:00,0.000,1.410,1.410,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 01:30:00+00:00,0.000,1.355,1.355,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 01:45:00+00:00,0.000,1.290,1.290,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 02:00:00+00:00,0.000,1.335,1.335,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 02:15:00+00:00,0.000,1.220,1.220,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 02:30:00+00:00,0.000,2.560,2.560,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 02:45:00+00:00,0.000,2.495,2.495,0.000,0.000,0.000,0.000,2.479,2.479
2024-05-28 03:00:00+00:00,0.000,2.060,2.060,0.000,0.000,0.000,0.000,2.479,2.479
2024-05-28 03:15:00+00:00,0.000,1.970,1.970,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 03:30:00+00:00,0.000,1.655,1.655,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 03:45:00+00:00,0.000,1.730,1.730,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 04:00:00+00:00,0.000,1.485,1.485,0.000,0.000,0.000,0.000,2.479,2.479
2024-05-28 04:15:00+00:00,0.081,1.620,1.539,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 04:30:00+00:00,0.397,2.065,1.668,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 04:45:00+00:00,0.651,1.920,1.269,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 05:00:00+00:00,1.110,2.385,1.275,0.000,-0.000,0.000,0.000,2.479,2.479
2024-05-28 05:15:00+00:00,2.200,2.070,0.000,0.000,0.000,0.000,0.130,2.479,2.479
2024-05-28 05:30:00+00:00,3.103,1.970,0.000,0.083,0.000,0.083,1.050,2.479,2.499
2024-05-28 05:45:00+00:00,3.659,3.735,0.000,0.000,0.076,-0.076,0.000,2.499,2.479
2024-05-28 06:00:00+00:00,5.441,3.475,0.000,0.000,0.000,0.000,1.966,2.479,2.479
2024-05-28 06:15:00+00:00,8.737,3.770,0.000,0.000,0.000,0.000,4.967,2.479,2.479
2024-05-28 06:30:00+00:00,10.568,6.330,0.000,0.000,0.000,0.000,4.238,2.479,2.479
2024-05-28 06:45:00+00:00,12.483,5.490,0.000,0.000,0.000,0.000,6.993,2.479,2.479
2024-05-28 07:00:00+00:00,15.441,5.320,0.000,0.000,0.000,0.000,10.121,2.479,2.479
2024-05-28 07:15:00+00:00,27.730,5.180,0.000,0.000,0.000,0.000,22.550,2.479,2.479
2024-05-28 07:30:00+00:00,26.216,4.950,0.000,0.000,0.000,0.000,21.266,2.479,2.479
2024-05-28 07:45:00+00:00,26.692,4.960,0.000,0.000,0.000,0.000,21.732,2.479,2.479
2024-05-28 08:00:00+00:00,27.329,5.040,0.000,0.000,0.000,0.000,22.289,2.479,2.479
