timestamp_utc,load_kw,pv_kw,actual_battery_action_kw,grid_import_kw,grid_import_kwh,energy_cost_eur,grid_peak_so_far_kw,demand_increment_kw,demand_increment_cost_eur
2024-09-15 23:15:00+00:00,5.200,0.000,-5.200,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-15 23:30:00+00:00,5.270,0.000,-5.270,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-15 23:45:00+00:00,5.565,0.000,-5.565,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-16 00:00:00+00:00,5.360,0.000,-5.360,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-16 00:15:00+00:00,5.220,0.000,-5.220,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-16 00:30:00+00:00,4.105,0.000,-4.105,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-16 00:45:00+00:00,3.770,0.000,-3.000,0.770,0.193,0.048,7.615,0.000,0.000
2024-09-16 01:00:00+00:00,4.060,0.000,0.000,4.060,1.015,0.254,7.615,0.000,0.000
2024-09-16 01:15:00+00:00,3.980,0.000,0.000,3.980,0.995,0.249,7.615,0.000,0.000
2024-09-16 01:30:00+00:00,3.560,0.000,0.000,3.560,0.890,0.223,7.615,0.000,0.000
2024-09-16 01:45:00+00:00,3.465,0.000,0.000,3.465,0.866,0.217,7.615,0.000,0.000
2024-09-16 02:00:00+00:00,3.270,0.000,0.000,3.270,0.818,0.204,7.615,0.000,0.000
2024-09-16 02:15:00+00:00,3.350,0.000,0.000,3.350,0.838,0.209,7.615,0.000,0.000
2024-09-16 02:30:00+00:00,4.100,0.000,0.000,4.100,1.025,0.256,7.615,0.000,0.000
2024-09-16 02:45:00+00:00,4.490,0.000,0.000,4.490,1.123,0.281,7.615,0.000,0.000
2024-09-16 03:00:00+00:00,4.435,0.000,0.000,4.435,1.109,0.277,7.615,0.000,0.000
2024-09-16 03:15:00+00:00,4.115,0.000,0.000,4.115,1.029,0.257,7.615,0.000,0.000
2024-09-16 03:30:00+00:00,3.755,0.000,0.000,3.755,0.939,0.235,7.615,0.000,0.000
2024-09-16 03:45:00+00:00,3.590,0.000,0.000,3.590,0.897,0.224,7.615,0.000,0.000
2024-09-16 04:00:00+00:00,3.325,0.000,0.000,3.325,0.831,0.208,7.615,0.000,0.000
2024-09-16 04:15:00+00:00,3.230,0.000,0.000,3.230,0.807,0.202,7.615,0.000,0.000
2024-09-16 04:30:00+00:00,3.660,0.000,0.000,3.660,0.915,0.229,7.615,0.000,0.000
2024-09-16 04:45:00+00:00,3.715,0.000,0.000,3.715,0.929,0.232,7.615,0.000,0.000
2024-09-16 05:00:00+00:00,3.990,0.000,0.000,3.990,0.998,0.249,7.615,0.000,0.000
2024-09-16 05:15:00+00:00,3.760,0.000,0.000,3.760,0.940,0.235,7.615,0.000,0.000
2024-09-16 05:30:00+00:00,3.725,0.000,0.000,3.725,0.931,0.233,7.615,0.000,0.000
2024-09-16 05:45:00+00:00,3.630,0.000,0.000,3.630,0.907,0.227,7.615,0.000,0.000
2024-09-16 06:00:00+00:00,4.830,0.000,0.000,4.830,1.208,0.302,7.615,0.000,0.000
2024-09-16 06:15:00+00:00,3.785,0.057,0.000,3.728,0.932,0.233,7.615,0.000,0.000
2024-09-16 06:30:00+00:00,3.635,0.324,0.000,3.311,0.828,0.207,7.615,0.000,0.000
2024-09-16 06:45:00+00:00,3.495,0.607,0.000,2.888,0.722,0.181,7.615,0.000,0.000
2024-09-16 07:00:00+00:00,3.855,1.835,0.000,2.020,0.505,0.126,7.615,0.000,0.000
2024-09-16 07:15:00+00:00,5.730,2.943,0.000,2.787,0.697,0.174,7.615,0.000,0.000
2024-09-16 07:30:00+00:00,4.505,3.555,0.000,0.950,0.238,0.059,7.615,0.000,0.000
2024-09-16 07:45:00+00:00,4.280,3.838,0.000,0.442,0.110,0.028,7.615,0.000,0.000
2024-09-16 08:00:00+00:00,4.900,3.373,0.000,1.527,0.382,0.095,7.615,0.000,0.000
2024-09-16 08:15:00+00:00,5.770,3.694,0.000,2.076,0.519,0.130,7.615,0.000,0.000
2024-09-16 08:30:00+00:00,5.030,3.642,0.000,1.388,0.347,0.087,7.615,0.000,0.000
2024-09-16 08:45:00+00:00,4.915,2.905,0.000,2.010,0.502,0.126,7.615,0.000,0.000
2024-09-16 09:00:00+00:00,4.750,1.937,0.000,2.813,0.703,0.176,7.615,0.000,0.000
2024-09-16 09:15:00+00:00,5.150,2.885,0.000,2.265,0.566,0.142,7.615,0.000,0.000
2024-09-16 09:30:00+00:00,5.120,3.039,0.000,2.081,0.520,0.130,7.615,0.000,0.000
2024-09-16 09:45:00+00:00,5.465,3.038,0.000,2.427,0.607,0.152,7.615,0.000,0.000
2024-09-16 10:00:00+00:00,5.475,2.782,0.000,2.693,0.673,0.168,7.615,0.000,0.000
2024-09-16 10:15:00+00:00,5.325,2.965,0.000,2.360,0.590,0.148,7.615,0.000,0.000
2024-09-16 10:30:00+00:00,5.060,3.020,0.000,2.040,0.510,0.127,7.615,0.000,0.000
2024-09-16 10:45:00+00:00,4.975,3.147,0.000,1.828,0.457,0.114,7.615,0.000,0.000
2024-09-16 11:00:00+00:00,4.820,2.737,0.000,2.083,0.521,0.130,7.615,0.000,0.000
2024-09-16 11:15:00+00:00,4.900,2.403,0.000,2.497,0.624,0.156,7.615,0.000,0.000
2024-09-16 11:30:00+00:00,4.950,2.456,0.000,2.494,0.624,0.156,7.615,0.000,0.000
2024-09-16 11:45:00+00:00,4.860,2.430,0.000,2.430,0.608,0.152,7.615,0.000,0.000
2024-09-16 12:00:00+00:00,5.075,2.941,0.000,2.134,0.533,0.133,7.615,0.000,0.000
2024-09-16 12:15:00+00:00,5.360,3.169,0.000,2.191,0.548,0.137,7.615,0.000,0.000
2024-09-16 12:30:00+00:00,5.080,3.423,0.000,1.657,0.414,0.104,7.615,0.000,0.000
2024-09-16 12:45:00+00:00,4.710,3.600,0.000,1.110,0.277,0.069,7.615,0.000,0.000
2024-09-16 13:00:00+00:00,4.680,3.293,0.000,1.387,0.347,0.087,7.615,0.000,0.000
2024-09-16 13:15:00+00:00,4.860,3.853,0.000,1.007,0.252,0.063,7.615,0.000,0.000
2024-09-16 13:30:00+00:00,4.800,2.782,0.000,2.018,0.504,0.126,7.615,0.000,0.000
2024-09-16 13:45:00+00:00,4.820,1.761,0.000,3.059,0.765,0.191,7.615,0.000,0.000
2024-09-16 14:00:00+00:00,4.760,1.658,0.000,3.102,0.775,0.194,7.615,0.000,0.000
2024-09-16 14:15:00+00:00,4.875,1.247,0.000,3.628,0.907,0.227,7.615,0.000,0.000
2024-09-16 14:30:00+00:00,4.830,0.837,0.000,3.993,0.998,0.250,7.615,0.000,0.000
2024-09-16 14:45:00+00:00,5.080,0.812,0.000,4.268,1.067,0.267,7.615,0.000,0.000
2024-09-16 15:00:00+00:00,5.250,0.966,0.000,4.284,1.071,0.268,7.615,0.000,0.000
2024-09-16 15:15:00+00:00,4.960,0.992,0.000,3.968,0.992,0.248,7.615,0.000,0.000
2024-09-16 15:30:00+00:00,5.175,0.786,0.000,4.389,1.097,0.274,7.615,0.000,0.000
2024-09-16 15:45:00+00:00,5.090,0.094,0.000,4.996,1.249,0.312,7.615,0.000,0.000
2024-09-16 16:00:00+00:00,4.910,0.145,0.000,4.765,1.191,0.298,7.615,0.000,0.000
2024-09-16 16:15:00+00:00,5.090,0.145,0.000,4.945,1.236,0.309,7.615,0.000,0.000
2024-09-16 16:30:00+00:00,5.030,0.031,0.000,4.999,1.250,0.312,7.615,0.000,0.000
2024-09-16 16:45:00+00:00,4.775,0.000,0.000,4.775,1.194,0.298,7.615,0.000,0.000
2024-09-16 17:00:00+00:00,4.785,0.000,0.000,4.785,1.196,0.299,7.615,0.000,0.000
2024-09-16 17:15:00+00:00,4.805,0.000,0.000,4.805,1.201,0.300,7.615,0.000,0.000
2024-09-16 17:30:00+00:00,5.245,0.000,0.000,5.245,1.311,0.328,7.615,0.000,0.000
2024-09-16 17:45:00+00:00,5.360,0.000,0.000,5.360,1.340,0.335,7.615,0.000,0.000
2024-09-16 18:00:00+00:00,5.045,0.000,0.000,5.045,1.261,0.315,7.615,0.000,0.000
2024-09-16 18:15:00+00:00,5.125,0.000,0.000,5.125,1.281,0.320,7.615,0.000,0.000
2024-09-16 18:30:00+00:00,5.405,0.000,0.000,5.405,1.351,0.338,7.615,0.000,0.000
2024-09-16 18:45:00+00:00,5.695,0.000,0.000,5.695,1.424,0.356,7.615,0.000,0.000
2024-09-16 19:00:00+00:00,5.510,0.000,0.000,5.510,1.377,0.344,7.615,0.000,0.000
2024-09-16 19:15:00+00:00,4.900,0.000,0.000,4.900,1.225,0.306,7.615,0.000,0.000
2024-09-16 19:30:00+00:00,5.210,0.000,0.000,5.210,1.302,0.326,7.615,0.000,0.000
2024-09-16 19:45:00+00:00,5.650,0.000,0.000,5.650,1.413,0.353,7.615,0.000,0.000
2024-09-16 20:00:00+00:00,5.410,0.000,0.000,5.410,1.353,0.338,7.615,0.000,0.000
2024-09-16 20:15:00+00:00,5.625,0.000,0.000,5.625,1.406,0.352,7.615,0.000,0.000
2024-09-16 20:30:00+00:00,5.465,0.000,0.000,5.465,1.366,0.342,7.615,0.000,0.000
2024-09-16 20:45:00+00:00,5.495,0.000,0.000,5.495,1.374,0.343,7.615,0.000,0.000
2024-09-16 21:00:00+00:00,5.575,0.000,0.000,5.575,1.394,0.348,7.615,0.000,0.000
2024-09-16 21:15:00+00:00,5.360,0.000,0.000,5.360,1.340,0.335,7.615,0.000,0.000
2024-09-16 21:30:00+00:00,5.405,0.000,0.000,5.405,1.351,0.338,7.615,0.000,0.000
2024-09-16 21:45:00+00:00,5.275,0.000,0.000,5.275,1.319,0.330,7.615,0.000,0.000
2024-09-16 22:00:00+00:00,4.780,0.000,0.000,4.780,1.195,0.299,7.615,0.000,0.000
2024-09-16 22:15:00+00:00,4.475,0.000,0.000,4.475,1.119,0.280,7.615,0.000,0.000
2024-09-16 22:30:00+00:00,4.430,0.000,0.000,4.430,1.107,0.277,7.615,0.000,0.000
2024-09-16 22:45:00+00:00,3.875,0.000,0.000,3.875,0.969,0.242,7.615,0.000,0.000
2024-09-16 23:00:00+00:00,3.410,0.000,0.000,3.410,0.853,0.213,7.615,0.000,0.000
2024-09-16 23:15:00+00:00,3.430,0.000,0.000,3.430,0.858,0.214,7.615,0.000,0.000
2024-09-16 23:30:00+00:00,2.755,0.000,0.000,2.755,0.689,0.172,7.615,0.000,0.000
2024-09-16 23:45:00+00:00,1.895,0.000,0.000,1.895,0.474,0.118,7.615,0.000,0.000
2024-09-17 00:00:00+00:00,1.375,0.000,0.000,1.375,0.344,0.086,7.615,0.000,0.000
2024-09-17 00:15:00+00:00,1.255,0.000,0.000,1.255,0.314,0.078,7.615,0.000,0.000
2024-09-17 00:30:00+00:00,1.185,0.000,0.000,1.185,0.296,0.074,7.615,0.000,0.000
2024-09-17 00:45:00+00:00,1.250,0.000,0.000,1.250,0.312,0.078,7.615,0.000,0.000
2024-09-17 01:00:00+00:00,1.350,0.000,0.000,1.350,0.338,0.084,7.615,0.000,0.000
2024-09-17 01:15:00+00:00,1.130,0.000,0.000,1.130,0.282,0.071,7.615,0.000,0.000
2024-09-17 01:30:00+00:00,1.160,0.000,0.000,1.160,0.290,0.072,7.615,0.000,0.000
2024-09-17 01:45:00+00:00,1.120,0.000,0.000,1.120,0.280,0.070,7.615,0.000,0.000
2024-09-17 02:00:00+00:00,1.120,0.000,0.000,1.120,0.280,0.070,7.615,0.000,0.000
2024-09-17 02:15:00+00:00,1.215,0.000,0.000,1.215,0.304,0.076,7.615,0.000,0.000
2024-09-17 02:30:00+00:00,1.935,0.000,0.000,1.935,0.484,0.121,7.615,0.000,0.000
2024-09-17 02:45:00+00:00,2.205,0.000,0.000,2.205,0.551,0.138,7.615,0.000,0.000
2024-09-17 03:00:00+00:00,2.140,0.000,0.000,2.140,0.535,0.134,7.615,0.000,0.000
2024-09-17 03:15:00+00:00,1.815,0.000,0.000,1.815,0.454,0.113,7.615,0.000,0.000
2024-09-17 03:30:00+00:00,1.685,0.000,0.000,1.685,0.421,0.105,7.615,0.000,0.000
2024-09-17 03:45:00+00:00,1.590,0.000,0.000,1.590,0.398,0.099,7.615,0.000,0.000
2024-09-17 04:00:00+00:00,1.745,0.000,0.000,1.745,0.436,0.109,7.615,0.000,0.000
2024-09-17 04:15:00+00:00,1.350,0.000,0.000,1.350,0.338,0.084,7.615,0.000,0.000
2024-09-17 04:30:00+00:00,1.965,0.000,0.000,1.965,0.491,0.123,7.615,0.000,0.000
2024-09-17 04:45:00+00:00,1.885,0.000,0.000,1.885,0.471,0.118,7.615,0.000,0.000
2024-09-17 05:00:00+00:00,1.785,0.000,0.000,1.785,0.446,0.112,7.615,0.000,0.000
2024-09-17 05:15:00+00:00,1.600,0.000,0.000,1.600,0.400,0.100,7.615,0.000,0.000
2024-09-17 05:30:00+00:00,1.450,0.000,0.000,1.450,0.362,0.091,7.615,0.000,0.000
2024-09-17 05:45:00+00:00,1.380,0.444,0.000,0.936,0.234,0.058,7.615,0.000,0.000
2024-09-17 06:00:00+00:00,1.140,1.256,0.116,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 06:15:00+00:00,1.760,2.182,0.422,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 06:30:00+00:00,1.715,5.570,3.855,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 06:45:00+00:00,1.415,3.055,1.640,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 07:00:00+00:00,3.385,1.456,-1.929,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 07:15:00+00:00,5.965,3.715,-0.645,1.605,0.401,0.100,7.615,0.000,0.000
2024-09-17 07:30:00+00:00,5.405,4.016,-1.389,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 07:45:00+00:00,5.145,3.548,-1.597,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 08:00:00+00:00,4.875,4.565,0.000,0.310,0.077,0.019,7.615,0.000,0.000
2024-09-17 08:15:00+00:00,4.845,5.863,1.018,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 08:30:00+00:00,4.850,5.953,1.103,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 08:45:00+00:00,4.815,4.252,-0.563,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 09:00:00+00:00,4.935,1.843,0.000,3.092,0.773,0.193,7.615,0.000,0.000
2024-09-17 09:15:00+00:00,4.915,1.184,0.000,3.731,0.933,0.233,7.615,0.000,0.000
2024-09-17 09:30:00+00:00,4.805,0.626,0.000,4.179,1.045,0.261,7.615,0.000,0.000
2024-09-17 09:45:00+00:00,4.705,1.539,-1.392,1.774,0.444,0.111,7.615,0.000,0.000
2024-09-17 10:00:00+00:00,4.795,2.045,0.000,2.750,0.688,0.172,7.615,0.000,0.000
2024-09-17 10:15:00+00:00,4.790,5.086,0.296,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 10:30:00+00:00,5.065,1.964,-0.272,2.829,0.707,0.177,7.615,0.000,0.000
2024-09-17 10:45:00+00:00,4.735,6.423,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 11:00:00+00:00,4.830,19.289,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 11:15:00+00:00,5.135,33.966,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 11:30:00+00:00,4.945,37.594,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 11:45:00+00:00,4.710,34.734,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 12:00:00+00:00,4.660,34.621,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 12:15:00+00:00,5.100,28.613,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 12:30:00+00:00,5.715,19.981,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 12:45:00+00:00,5.075,25.425,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 13:00:00+00:00,4.925,34.615,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 13:15:00+00:00,4.830,30.995,6.433,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 13:30:00+00:00,4.695,29.697,25.002,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 13:45:00+00:00,4.630,22.412,17.782,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 14:00:00+00:00,4.620,25.241,20.621,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 14:15:00+00:00,4.885,26.930,22.045,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 14:30:00+00:00,4.980,25.996,21.016,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 14:45:00+00:00,5.000,22.467,17.467,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 15:00:00+00:00,4.885,14.901,10.016,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 15:15:00+00:00,4.890,18.705,13.815,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 15:30:00+00:00,4.665,16.709,12.044,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 15:45:00+00:00,4.815,13.271,8.456,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 16:00:00+00:00,4.930,10.754,5.824,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 16:15:00+00:00,5.115,7.683,2.568,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 16:30:00+00:00,4.870,5.332,0.462,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 16:45:00+00:00,4.895,3.021,-1.874,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 17:00:00+00:00,4.935,1.460,-3.475,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 17:15:00+00:00,5.090,0.209,-4.881,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 17:30:00+00:00,4.980,0.000,-4.980,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 17:45:00+00:00,4.960,0.000,-4.960,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 18:00:00+00:00,4.895,0.000,-4.895,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 18:15:00+00:00,5.010,0.000,-5.010,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 18:30:00+00:00,5.080,0.000,-5.080,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 18:45:00+00:00,5.280,0.000,-5.280,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 19:00:00+00:00,5.075,0.000,-5.075,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 19:15:00+00:00,4.970,0.000,-4.970,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 19:30:00+00:00,5.170,0.000,-5.170,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 19:45:00+00:00,5.025,0.000,-5.025,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 20:00:00+00:00,4.755,0.000,-4.755,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 20:15:00+00:00,5.000,0.000,-5.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 20:30:00+00:00,5.130,0.000,-5.130,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 20:45:00+00:00,5.085,0.000,-5.085,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 21:00:00+00:00,5.190,0.000,-5.190,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 21:15:00+00:00,5.500,0.000,-5.500,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 21:30:00+00:00,5.185,0.000,-5.185,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 21:45:00+00:00,5.475,0.000,-5.475,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 22:00:00+00:00,5.355,0.000,-5.355,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 22:15:00+00:00,5.060,0.000,-5.060,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 22:30:00+00:00,4.800,0.000,-4.800,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 22:45:00+00:00,4.350,0.000,-4.350,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 23:00:00+00:00,3.775,0.000,-3.775,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 23:15:00+00:00,3.820,0.000,-3.820,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 23:30:00+00:00,3.735,0.000,-3.735,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-17 23:45:00+00:00,3.830,0.000,-3.830,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 00:00:00+00:00,3.680,0.000,-3.680,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 00:15:00+00:00,3.780,0.000,-3.780,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 00:30:00+00:00,3.120,0.000,-3.120,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 00:45:00+00:00,3.555,0.000,-3.555,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 01:00:00+00:00,3.465,0.000,-3.465,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 01:15:00+00:00,3.015,0.000,-3.015,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 01:30:00+00:00,2.940,0.000,-2.940,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 01:45:00+00:00,2.785,0.000,-2.785,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 02:00:00+00:00,2.885,0.000,-2.885,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 02:15:00+00:00,2.805,0.000,0.000,2.805,0.701,0.175,7.615,0.000,0.000
2024-09-18 02:30:00+00:00,3.705,0.000,-3.216,0.489,0.122,0.031,7.615,0.000,0.000
2024-09-18 02:45:00+00:00,3.965,0.000,0.000,3.965,0.991,0.248,7.615,0.000,0.000
2024-09-18 03:00:00+00:00,3.885,0.000,0.000,3.885,0.971,0.243,7.615,0.000,0.000
2024-09-18 03:15:00+00:00,3.515,0.000,0.000,3.515,0.879,0.220,7.615,0.000,0.000
2024-09-18 03:30:00+00:00,3.485,0.000,0.000,3.485,0.871,0.218,7.615,0.000,0.000
2024-09-18 03:45:00+00:00,3.395,0.000,0.000,3.395,0.849,0.212,7.615,0.000,0.000
2024-09-18 04:00:00+00:00,3.420,0.000,0.000,3.420,0.855,0.214,7.615,0.000,0.000
2024-09-18 04:15:00+00:00,3.325,0.000,0.000,3.325,0.831,0.208,7.615,0.000,0.000
2024-09-18 04:30:00+00:00,3.980,0.000,0.000,3.980,0.995,0.249,7.615,0.000,0.000
2024-09-18 04:45:00+00:00,3.745,0.000,0.000,3.745,0.936,0.234,7.615,0.000,0.000
2024-09-18 05:00:00+00:00,3.795,0.000,0.000,3.795,0.949,0.237,7.615,0.000,0.000
2024-09-18 05:15:00+00:00,3.630,0.082,0.000,3.548,0.887,0.222,7.615,0.000,0.000
2024-09-18 05:30:00+00:00,3.065,0.709,0.000,2.356,0.589,0.147,7.615,0.000,0.000
2024-09-18 05:45:00+00:00,1.840,1.458,0.000,0.382,0.095,0.024,7.615,0.000,0.000
2024-09-18 06:00:00+00:00,2.025,2.132,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 06:15:00+00:00,1.535,4.911,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 06:30:00+00:00,2.825,7.908,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 06:45:00+00:00,2.645,10.374,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 07:00:00+00:00,2.830,7.532,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 07:15:00+00:00,5.220,6.097,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 07:30:00+00:00,6.055,13.805,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 07:45:00+00:00,5.450,9.672,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 08:00:00+00:00,5.375,10.154,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 08:15:00+00:00,5.090,14.206,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 08:30:00+00:00,5.260,21.757,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 08:45:00+00:00,5.115,18.878,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 09:00:00+00:00,4.955,17.112,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 09:15:00+00:00,5.105,27.975,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 09:30:00+00:00,5.400,31.987,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 09:45:00+00:00,5.040,35.668,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 10:00:00+00:00,5.140,36.406,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 10:15:00+00:00,5.165,33.784,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 10:30:00+00:00,5.235,28.014,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 10:45:00+00:00,5.145,23.501,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 11:00:00+00:00,6.020,32.233,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 11:15:00+00:00,5.535,31.124,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 11:30:00+00:00,6.060,34.860,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 11:45:00+00:00,5.855,37.268,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 12:00:00+00:00,5.620,35.870,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 12:15:00+00:00,5.590,36.448,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 12:30:00+00:00,5.570,36.840,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 12:45:00+00:00,5.485,31.025,12.570,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 13:00:00+00:00,5.700,29.365,23.665,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 13:15:00+00:00,5.445,32.427,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 13:30:00+00:00,5.635,30.269,0.000,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 13:45:00+00:00,5.585,29.796,24.211,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 14:00:00+00:00,5.260,28.175,22.915,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 14:15:00+00:00,5.300,25.547,20.247,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 14:30:00+00:00,5.275,23.757,18.482,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 14:45:00+00:00,5.675,21.560,15.885,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 15:00:00+00:00,5.680,19.369,13.689,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 15:15:00+00:00,5.705,17.096,11.391,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 15:30:00+00:00,5.635,14.716,9.081,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 15:45:00+00:00,5.895,11.859,5.964,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 16:00:00+00:00,5.790,9.545,3.755,0.000,0.000,0.000,7.615,0.000,0.000
2024-09-18 16:15:00+00:00,5.140,6.835,1.695,0.000,0.000,0.000,7.615,0.000,0.000
